,owner,brand,price,kms_driven,age,power
4721,First Owner,Honda,18000.0,7276.0,8.0,110.0
4722,First Owner,Hero,35000.0,30947.0,4.0,110.0
4723,First Owner,Yamaha,23500.0,27500.0,11.0,150.0
4724,First Owner,Yamaha,25000.0,5000.0,10.0,150.0
4725,First Owner,Suzuki,950000.0,21000.0,8.0,1300.0
4726,First Owner,Bajaj,9000.0,50000.0,16.0,100.0
4727,First Owner,Royal Enfield,172000.0,3165.0,2.0,410.0
4728,First Owner,Hyosung,230000.0,285.0,5.0,250.0
4729,First Owner,Mahindra,21500.0,43500.0,6.0,110.0
4734,First Owner,Honda,56000.0,15131.0,6.0,150.0
4736,First Owner,Hero,52000.0,4610.0,3.0,100.0
4738,First Owner,Hero,20000.0,60000.0,10.0,125.0
4739,First Owner,Yamaha,46000.0,50000.0,4.0,150.0
4740,First Owner,Yamaha,246800.0,4500.0,5.0,320.0
4741,First Owner,Bajaj,46000.0,30500.0,7.0,200.0
4742,First Owner,Royal Enfield,63000.0,10613.0,8.0,350.0
4743,Second Owner,Hero,7500.0,100000.0,16.0,135.0
4744,First Owner,Bajaj,44000.0,13138.0,4.0,150.0
4745,First Owner,Bajaj,42000.0,58000.0,5.0,220.0
4746,First Owner,Bajaj,54200.0,33750.0,5.0,220.0
4747,First Owner,Yamaha,35000.0,17325.0,7.0,150.0
4748,First Owner,Royal Enfield,80000.0,45000.0,18.0,350.0
4749,First Owner,Honda,53214.0,15492.0,2.0,110.0
4750,First Owner,Hero,40000.0,29697.0,4.0,100.0
4751,First Owner,Bajaj,18800.0,72000.0,10.0,125.0
4752,First Owner,Suzuki,41000.0,38133.0,5.0,150.0
4753,Second Owner,Suzuki,37000.0,24259.0,5.0,150.0
4754,Third Owner,TVS,31000.0,37594.0,6.0,160.0
4755,Third Owner,Hero,17000.0,40155.0,14.0,223.0
4756,Second Owner,KTM,140000.0,37000.0,5.0,390.0
4757,First Owner,Yamaha,58000.0,14560.0,7.0,150.0
4758,First Owner,Royal Enfield,94038.0,18871.0,4.0,350.0
4759,First Owner,Royal Enfield,90000.0,31600.0,6.0,350.0
4760,First Owner,Royal Enfield,91804.0,300965.0,7.0,350.0
4761,First Owner,Royal Enfield,104700.0,26000.0,7.0,350.0
4762,First Owner,Royal Enfield,73000.0,31254.0,6.0,350.0
4763,Second Owner,Royal Enfield,65000.0,13441.0,8.0,350.0
4764,First Owner,Bajaj,50000.0,33500.0,7.0,200.0
4765,First Owner,Yamaha,850000.0,285.0,3.0,1000.0
4766,First Owner,Yamaha,52000.0,16229.0,4.0,150.0
4767,First Owner,Bajaj,33000.0,15557.0,8.0,150.0
4768,First Owner,Royal Enfield,100000.0,23090.0,5.0,350.0
4769,Second Owner,Kawasaki,329000.0,3252.0,7.0,650.0
4770,First Owner,Hero,47800.0,4800.0,4.0,100.0
4771,First Owner,TVS,30000.0,40000.0,13.0,160.0
4772,First Owner,Hero,25000.0,17799.0,6.0,110.0
4773,First Owner,Suzuki,35000.0,26796.0,6.0,150.0
4774,First Owner,Royal Enfield,82000.0,15000.0,6.0,500.0
4775,Second Owner,Hero,20457.0,43000.0,8.0,150.0
4776,First Owner,Harley-Davidson,550000.0,20000.0,6.0,883.0
4777,First Owner,Bajaj,27000.0,15000.0,9.0,150.0
4778,First Owner,TVS,22000.0,65000.0,9.0,180.0
4779,First Owner,Bajaj,21300.0,45000.0,11.0,135.0
4780,First Owner,Bajaj,178300.0,2100.0,4.0,400.0
4782,First Owner,Bajaj,10000.0,50745.0,12.0,125.0
4785,First Owner,Kawasaki,170000.0,3805.0,7.0,300.0
4787,First Owner,Royal Enfield,140000.0,1121.0,3.0,350.0
4788,First Owner,KTM,160000.0,8000.0,4.0,250.0
4789,First Owner,Hero,30000.0,28586.0,5.0,100.0
4790,Second Owner,KTM,83000.0,25933.0,6.0,200.0
4791,First Owner,Bajaj,125000.0,27400.0,4.0,400.0
4793,First Owner,Honda,75000.0,36670.0,9.0,250.0
4795,First Owner,Yamaha,44600.0,50000.0,5.0,150.0
4796,First Owner,Yamaha,32000.0,8500.0,9.0,150.0
4797,Second Owner,Kawasaki,289000.0,18000.0,7.0,650.0
4798,First Owner,Hero,18000.0,17989.0,11.0,100.0
4799,First Owner,Bajaj,35000.0,15000.0,5.0,100.0
4800,First Owner,Yamaha,30000.0,27000.0,12.0,150.0
4801,First Owner,Kawasaki,280000.0,20785.0,6.0,650.0
4802,First Owner,Royal Enfield,85000.0,11766.0,8.0,350.0
4803,First Owner,Hero,34000.0,23188.0,5.0,125.0
4804,First Owner,Hero,15000.0,27599.0,9.0,150.0
4805,First Owner,TVS,12000.0,14333.0,10.0,110.0
4806,First Owner,Yamaha,34000.0,12580.0,8.0,150.0
4807,First Owner,Bajaj,18000.0,67714.0,7.0,125.0
4828,First Owner,Triumph,950000.0,4600.0,4.0,1200.0
4829,First Owner,Bajaj,22000.0,13496.0,3.0,100.0
4830,Second Owner,Yamaha,40000.0,47486.0,11.0,150.0
4831,First Owner,Hero,14500.0,78882.0,18.0,100.0
4832,First Owner,Hero,49000.0,21000.0,6.0,223.0
4833,First Owner,Honda,28000.0,23000.0,10.0,110.0
4834,First Owner,KTM,263000.0,1178.0,2.0,390.0
4835,Second Owner,Honda,62000.0,40000.0,9.0,250.0
4836,First Owner,Yamaha,65300.0,40000.0,6.0,150.0
4837,Third Owner,Yamaha,39000.0,29570.0,12.0,150.0
4838,First Owner,Yamaha,65000.0,27909.0,7.0,150.0
4839,First Owner,Hero,38000.0,23497.0,5.0,100.0
4840,First Owner,Bajaj,45000.0,21000.0,4.0,150.0
4841,First Owner,TVS,45000.0,25000.0,5.0,160.0
4842,First Owner,Yamaha,32600.0,23500.0,7.0,150.0
4843,First Owner,Royal Enfield,119000.0,8699.0,4.0,350.0
4844,First Owner,Royal Enfield,150000.0,4900.0,4.0,350.0
4845,First Owner,Honda,37500.0,20192.0,5.0,125.0
4846,First Owner,Hero,17000.0,33000.0,11.0,100.0
4847,First Owner,TVS,95000.0,14000.0,3.0,200.0
4848,First Owner,Bajaj,34500.0,26383.0,4.0,100.0
4849,First Owner,Yamaha,75000.0,48000.0,5.0,150.0
4850,First Owner,KTM,140000.0,9465.0,4.0,250.0
4851,First Owner,TVS,45000.0,20431.0,7.0,160.0
4852,First Owner,Hero,36000.0,18988.0,6.0,100.0
4853,First Owner,Royal Enfield,130000.0,5300.0,3.0,350.0
4854,First Owner,TVS,11000.0,52000.0,14.0,100.0
4855,First Owner,Hero,22000.0,18000.0,8.0,100.0
4856,First Owner,TVS,23000.0,174638.0,14.0,150.0
4857,First Owner,Yamaha,29000.0,35200.0,11.0,150.0
4858,First Owner,Honda,46000.0,12974.0,4.0,110.0
4859,First Owner,Yamaha,35000.0,24000.0,9.0,150.0
4860,First Owner,Bajaj,55000.0,19309.0,5.0,150.0
4861,First Owner,Yamaha,44000.0,21460.0,7.0,150.0
4862,First Owner,TVS,28000.0,25639.0,9.0,110.0
4863,First Owner,Hero,24000.0,45238.0,10.0,100.0
4864,First Owner,BMW,1800000.0,2600.0,4.0,1000.0
4870,First Owner,Hero,24000.0,36244.0,7.0,100.0
4871,First Owner,Kawasaki,901000.0,25000.0,4.0,1000.0
4872,First Owner,Yamaha,47000.0,59718.0,10.0,150.0
4873,First Owner,Yamaha,50000.0,26408.0,11.0,150.0
4874,First Owner,Hero,38500.0,22464.0,5.0,100.0
4875,First Owner,KTM,88900.0,21000.0,7.0,200.0
4876,First Owner,Bajaj,60000.0,26132.0,6.0,220.0
4877,First Owner,Bajaj,25200.0,21000.0,5.0,100.0
4878,First Owner,Royal Enfield,83000.0,25000.0,6.0,350.0
4879,First Owner,KTM,75000.0,29000.0,8.0,200.0
4880,First Owner,Hyosung,287500.0,17500.0,5.0,250.0
4881,First Owner,Bajaj,23500.0,43100.0,11.0,150.0
4882,First Owner,KTM,118000.0,14000.0,5.0,200.0
4883,First Owner,KTM,130000.0,17800.0,5.0,200.0
4884,Second Owner,Royal Enfield,58000.0,66650.0,9.0,350.0
4885,First Owner,Bajaj,39500.0,24500.0,12.0,200.0
4886,First Owner,TVS,59900.0,32000.0,5.0,180.0
4890,First Owner,Hero,25000.0,24000.0,11.0,100.0
4891,First Owner,Honda,24000.0,20000.0,10.0,150.0
4892,First Owner,Bajaj,20000.0,53190.0,10.0,180.0
4893,Second Owner,Hero,24000.0,21169.0,5.0,100.0
4894,First Owner,Royal Enfield,130000.0,5123.0,3.0,350.0
4895,First Owner,Bajaj,75000.0,5500.0,5.0,220.0
4896,First Owner,Honda,60000.0,10703.0,4.0,150.0
4897,Third Owner,Kawasaki,615000.0,17500.0,6.0,800.0
4898,First Owner,Honda,27000.0,26000.0,8.0,125.0
4899,First Owner,Honda,26000.0,18000.0,7.0,125.0
4900,First Owner,Hero,30856.0,26403.0,7.0,110.0
4901,First Owner,Hero,25000.0,38000.0,10.0,125.0
4903,First Owner,Ducati,1100000.0,2510.0,3.0,1200.0
4904,Second Owner,Suzuki,35900.0,15000.0,6.0,150.0
4905,Second Owner,Bajaj,19000.0,20090.0,10.0,150.0
4909,First Owner,Royal Enfield,88400.0,22500.0,6.0,350.0
4910,First Owner,Royal Enfield,130000.0,5900.0,4.0,350.0
4912,First Owner,Royal Enfield,285000.0,4500.0,2.0,650.0
4913,First Owner,Royal Enfield,165000.0,5799.0,4.0,350.0
4915,First Owner,Royal Enfield,60000.0,28000.0,9.0,350.0
4916,First Owner,Honda,65000.0,20000.0,4.0,150.0
4917,Second Owner,Triumph,900000.0,8000.0,5.0,1050.0
4918,First Owner,Yamaha,46000.0,49994.0,9.0,150.0
4919,First Owner,Yamaha,19000.0,17999.0,9.0,150.0
4920,Second Owner,Yamaha,9400.0,70000.0,12.0,125.0
4921,First Owner,Yamaha,26000.0,34000.0,8.0,150.0
4922,First Owner,Bajaj,6400.0,100000.0,18.0,150.0
4923,First Owner,Bajaj,6700.0,81000.0,17.0,150.0
4924,First Owner,Yamaha,52800.0,22000.0,4.0,150.0
4925,Second Owner,Yamaha,54000.0,5020.0,4.0,150.0
4926,First Owner,Yamaha,35000.0,18227.0,9.0,150.0
4927,Second Owner,Hero,9000.0,62135.0,13.0,150.0
4928,First Owner,Ducati,590000.0,6985.0,4.0,797.0
4929,First Owner,Honda,40000.0,24134.0,4.0,110.0
4930,First Owner,TVS,60000.0,14525.0,3.0,160.0
4931,First Owner,Royal Enfield,165000.0,11500.0,4.0,500.0
4932,First Owner,Honda,28400.0,18958.0,5.0,110.0
4933,First Owner,Bajaj,21000.0,50000.0,7.0,150.0
4935,First Owner,Hero,16000.0,35000.0,12.0,100.0
4939,First Owner,TVS,30000.0,42175.0,8.0,160.0
4941,First Owner,Royal Enfield,121400.0,18500.0,6.0,500.0
4942,First Owner,Royal Enfield,110000.0,23350.0,7.0,500.0
4943,First Owner,Honda,53000.0,14432.0,4.0,160.0
4944,First Owner,TVS,34000.0,5400.0,5.0,100.0
4945,First Owner,KTM,200000.0,11700.0,4.0,390.0
4946,First Owner,Hero,25000.0,35000.0,8.0,125.0
4947,First Owner,Yamaha,38000.0,12250.0,10.0,150.0
4948,First Owner,KTM,175000.0,10880.0,4.0,390.0
4949,First Owner,Bajaj,90000.0,2463.0,3.0,220.0
4950,Third Owner,Kawasaki,550000.0,18500.0,8.0,800.0
4951,First Owner,Hero,27000.0,61421.0,8.0,100.0
4952,First Owner,Suzuki,50000.0,15600.0,5.0,150.0
4956,First Owner,Bajaj,66000.0,26592.0,4.0,220.0
4957,First Owner,Harley-Davidson,486000.0,2600.0,5.0,750.0
4958,First Owner,Yamaha,60000.0,52000.0,8.0,150.0
4959,First Owner,Bajaj,55000.0,5200.0,2.0,110.0
4960,First Owner,LML,4400.0,55000.0,16.0,110.0
4961,First Owner,Hero,34000.0,21163.0,4.0,100.0
4962,First Owner,Harley-Davidson,450000.0,1000.0,7.0,750.0
4963,First Owner,Royal Enfield,81000.0,39865.0,6.0,350.0
4964,First Owner,KTM,175000.0,34000.0,4.0,390.0
4965,Second Owner,Royal Enfield,83000.0,49000.0,7.0,350.0
4966,First Owner,Hero,25000.0,12537.0,6.0,100.0
4967,First Owner,Suzuki,40000.0,52000.0,5.0,150.0
4968,First Owner,Hero,35000.0,13328.0,4.0,100.0
4969,First Owner,Bajaj,54500.0,14000.0,6.0,200.0
4970,First Owner,Bajaj,20700.0,32340.0,7.0,100.0
4971,First Owner,Honda,90000.0,31074.0,8.0,250.0
4972,Second Owner,Honda,78400.0,23180.0,8.0,250.0
4973,First Owner,Harley-Davidson,381700.0,2000.0,6.0,750.0
4974,First Owner,KTM,198599.0,930.0,3.0,250.0
4975,First Owner,Jawa,223000.0,400.0,3.0,295.0
4976,First Owner,Hero,32000.0,43000.0,6.0,100.0
4977,First Owner,Bajaj,69000.0,3542.0,3.0,220.0
4979,First Owner,TVS,45000.0,18000.0,5.0,160.0
4980,First Owner,Bajaj,23000.0,18000.0,9.0,100.0
4981,First Owner,Bajaj,51000.0,39766.0,7.0,220.0
4982,First Owner,TVS,36000.0,21657.0,9.0,160.0
4983,First Owner,Royal Enfield,145500.0,33486.0,4.0,350.0
4994,First Owner,Bajaj,33000.0,5188.0,6.0,135.0
4995,First Owner,Bajaj,21316.0,39000.0,11.0,135.0
4996,First Owner,Royal Enfield,110000.0,15400.0,4.0,500.0
4997,Second Owner,Hero,36000.0,17000.0,4.0,100.0
4998,First Owner,Bajaj,115000.0,13797.0,4.0,400.0
4999,Second Owner,Royal Enfield,82000.0,15418.0,10.0,350.0
5000,Second Owner,Hero,20000.0,73317.0,13.0,223.0
5001,First Owner,Royal Enfield,96300.0,28000.0,9.0,350.0
5002,First Owner,Royal Enfield,97000.0,41211.0,7.0,350.0
5003,First Owner,Royal Enfield,85000.0,24592.0,10.0,350.0
5004,First Owner,Honda,47600.0,18000.0,4.0,110.0
5005,First Owner,Honda,33000.0,15250.0,9.0,150.0
5006,First Owner,Bajaj,19000.0,26527.0,16.0,100.0
5007,Second Owner,TVS,10000.0,35000.0,11.0,110.0
5008,First Owner,Bajaj,101697.0,7734.0,4.0,200.0
5009,First Owner,Bajaj,48000.0,54990.0,6.0,220.0
5010,Second Owner,Bajaj,46500.0,16540.0,6.0,220.0
5011,Second Owner,Bajaj,10000.0,37066.0,16.0,100.0
5012,First Owner,Hero,39000.0,52000.0,6.0,125.0
5013,First Owner,Honda,35000.0,24000.0,11.0,150.0
5014,First Owner,Royal Enfield,135000.0,9600.0,5.0,410.0
5015,First Owner,Hero,24000.0,65000.0,11.0,125.0
5016,First Owner,Harley-Davidson,378000.0,13000.0,8.0,883.0
5017,Third Owner,Yezdi,68000.0,23.0,39.0,250.0
5018,First Owner,TVS,45000.0,18611.0,5.0,180.0
5019,First Owner,Bajaj,40000.0,3443.0,6.0,220.0
5020,First Owner,Bajaj,32000.0,10576.0,8.0,220.0
5021,First Owner,Royal Enfield,104400.0,41000.0,5.0,350.0
5022,First Owner,Suzuki,38000.0,25000.0,6.0,150.0
5023,First Owner,Hero,61000.0,5250.0,3.0,100.0
5024,First Owner,Mahindra,107000.0,5000.0,3.0,300.0
5025,First Owner,Bajaj,100400.0,5300.0,6.0,200.0
5026,Second Owner,Royal Enfield,109000.0,13110.0,5.0,500.0
5027,First Owner,Suzuki,40362.0,14653.0,6.0,150.0
5028,First Owner,Hero,13000.0,65000.0,14.0,100.0
5029,First Owner,Bajaj,130000.0,23400.0,4.0,400.0
5030,First Owner,Bajaj,70000.0,25240.0,6.0,200.0
5031,First Owner,Royal Enfield,120000.0,13560.0,4.0,350.0
5032,First Owner,Hero,42000.0,26839.0,3.0,100.0
5033,First Owner,Honda,13500.0,50000.0,10.0,110.0
5034,Third Owner,Hero,70000.0,10000.0,4.0,223.0
5035,First Owner,Bajaj,35000.0,35020.0,5.0,150.0
5036,First Owner,Bajaj,80000.0,42173.0,5.0,200.0
5037,First Owner,KTM,105000.0,28000.0,6.0,200.0
5038,First Owner,Bajaj,42000.0,12000.0,4.0,150.0
5039,First Owner,Bajaj,20000.0,36903.0,12.0,150.0
5040,First Owner,Bajaj,61500.0,15264.0,4.0,220.0
5041,First Owner,TVS,190000.0,6000.0,3.0,310.0
5042,First Owner,TVS,75000.0,18304.0,4.0,200.0
5043,First Owner,Bajaj,40000.0,17038.0,5.0,150.0
5044,Second Owner,Bajaj,35000.0,23297.0,5.0,150.0
5045,First Owner,Honda,24500.0,51999.0,7.0,125.0
5046,First Owner,Bajaj,60000.0,7312.0,2.0,150.0
5047,First Owner,KTM,143000.0,2963.0,3.0,200.0
5048,First Owner,TVS,20000.0,20000.0,14.0,160.0
5049,First Owner,Bajaj,35000.0,47000.0,10.0,150.0
5050,First Owner,Royal Enfield,95000.0,9000.0,6.0,350.0
5051,First Owner,Hero,28000.0,47098.0,9.0,223.0
5052,First Owner,Bajaj,45000.0,17900.0,5.0,150.0
5053,Second Owner,Hero,25000.0,14002.0,10.0,100.0
5054,First Owner,Royal Enfield,75000.0,24203.0,7.0,350.0
5055,First Owner,Bajaj,98000.0,28026.0,5.0,200.0
5056,First Owner,Hero,12800.0,50000.0,13.0,150.0
5057,First Owner,KTM,198000.0,5640.0,3.0,390.0
5058,First Owner,Royal Enfield,95000.0,20000.0,6.0,350.0
5059,First Owner,Mahindra,25000.0,38247.0,8.0,110.0
5060,First Owner,Royal Enfield,110000.0,24300.0,3.0,350.0
5061,First Owner,Bajaj,35000.0,45189.0,10.0,150.0
5062,First Owner,Bajaj,16000.0,99000.0,11.0,150.0
5063,First Owner,Bajaj,66400.0,2600.0,4.0,150.0
5064,First Owner,Hero,26000.0,43625.0,8.0,110.0
5065,First Owner,Yamaha,43000.0,38000.0,7.0,150.0
5066,First Owner,Bajaj,40000.0,19300.0,7.0,220.0
5067,First Owner,Royal Enfield,85000.0,33783.0,7.0,350.0
5068,First Owner,Bajaj,52000.0,4725.0,5.0,150.0
5069,First Owner,Bajaj,125000.0,8930.0,4.0,400.0
5070,First Owner,Yamaha,121000.0,13013.0,3.0,150.0
5071,Second Owner,Hero,35000.0,28000.0,6.0,223.0
5072,Second Owner,Royal Enfield,96000.0,16317.0,5.0,350.0
5073,First Owner,Honda,19000.0,69761.0,9.0,125.0
5074,First Owner,Royal Enfield,130800.0,24000.0,5.0,350.0
5075,First Owner,Bajaj,60000.0,4200.0,9.0,200.0
5076,Second Owner,KTM,67000.0,25000.0,8.0,200.0
5077,First Owner,Honda,80000.0,25000.0,7.0,250.0
5078,First Owner,Bajaj,50300.0,14000.0,7.0,220.0
5079,First Owner,Honda,23400.0,15000.0,9.0,125.0
5080,First Owner,KTM,105000.0,18000.0,6.0,390.0
5081,First Owner,Bajaj,21100.0,21000.0,11.0,100.0
5082,First Owner,Hyosung,283700.0,4400.0,5.0,250.0
5083,First Owner,Hero,27500.0,32659.0,10.0,100.0
5084,First Owner,Hero,25000.0,39000.0,9.0,100.0
5085,First Owner,Yamaha,90000.0,17000.0,4.0,150.0
5086,First Owner,Hero,20300.0,46000.0,15.0,100.0
5087,First Owner,Honda,55800.0,4000.0,4.0,125.0
5088,First Owner,Bajaj,125000.0,31243.0,4.0,400.0
5089,First Owner,Royal Enfield,160000.0,5000.0,4.0,350.0
5090,Second Owner,Bajaj,12982.0,100000.0,12.0,150.0
5091,Second Owner,Honda,25000.0,25000.0,7.0,125.0
5092,First Owner,TVS,25000.0,16565.0,6.0,110.0
5093,First Owner,Yamaha,51000.0,26219.0,6.0,150.0
5094,First Owner,Hero,18200.0,45000.0,12.0,150.0
5095,First Owner,Bajaj,15000.0,36888.0,13.0,135.0
5096,First Owner,Royal Enfield,84000.0,19912.0,7.0,350.0
5097,First Owner,Royal Enfield,128000.0,5541.0,4.0,500.0
5098,First Owner,Bajaj,30000.0,30000.0,6.0,135.0
5099,Second Owner,Bajaj,60000.0,15927.0,6.0,150.0
5100,First Owner,KTM,158000.0,3834.0,4.0,390.0
5101,First Owner,Bajaj,43600.0,60000.0,8.0,200.0
5102,First Owner,Bajaj,15000.0,532.0,14.0,150.0
5103,First Owner,Hero,57999.0,3000.0,4.0,110.0
5104,First Owner,Yamaha,58000.0,28000.0,7.0,150.0
5105,First Owner,Honda,32000.0,31000.0,10.0,125.0
5106,First Owner,Honda,65000.0,2500.0,3.0,125.0
5107,First Owner,KTM,133000.0,26000.0,5.0,390.0
5108,First Owner,Bajaj,29200.0,30000.0,8.0,150.0
5109,First Owner,Honda,91000.0,5500.0,2.0,160.0
5110,First Owner,Royal Enfield,115000.0,24000.0,4.0,350.0
5111,First Owner,Bajaj,50000.0,200.0,3.0,100.0
5112,First Owner,KTM,140000.0,7000.0,6.0,390.0
5113,First Owner,Bajaj,36000.0,4838.0,4.0,125.0
5114,First Owner,Bajaj,32000.0,26500.0,7.0,100.0
5115,First Owner,TVS,100000.0,1300.0,4.0,200.0
5116,First Owner,Yamaha,55000.0,43000.0,5.0,150.0
5117,First Owner,Royal Enfield,62000.0,23367.0,15.0,350.0
5118,First Owner,Yamaha,60000.0,18200.0,9.0,150.0
5119,First Owner,Hero,28000.0,25000.0,9.0,150.0
5120,Second Owner,KTM,120000.0,16000.0,7.0,200.0
5121,Second Owner,Honda,20000.0,35063.0,13.0,150.0
5122,First Owner,Yamaha,73000.0,14000.0,3.0,150.0
5123,First Owner,Bajaj,45000.0,15000.0,5.0,150.0
5124,First Owner,Royal Enfield,170000.0,6000.0,3.0,500.0
5125,First Owner,Bajaj,55000.0,38000.0,6.0,220.0
5126,First Owner,Bajaj,83100.0,13450.0,4.0,150.0
5127,First Owner,Hero,25000.0,50000.0,7.0,100.0
5128,Second Owner,Honda,39200.0,16500.0,5.0,125.0
5129,First Owner,Royal Enfield,141000.0,4625.0,3.0,350.0
5130,First Owner,Royal Enfield,134400.0,1550.0,4.0,350.0
5131,First Owner,Bajaj,15000.0,70000.0,13.0,150.0
5132,First Owner,Royal Enfield,78500.0,35596.0,6.0,350.0
5133,First Owner,Royal Enfield,170000.0,500.0,2.0,350.0
5134,First Owner,Bajaj,52000.0,3400.0,3.0,125.0
5135,First Owner,Hero,29500.0,36484.0,8.0,100.0
5136,First Owner,Honda,36000.0,30000.0,7.0,150.0
5137,First Owner,Bajaj,65000.0,30000.0,4.0,150.0
5138,Second Owner,Bajaj,50000.0,1234.0,7.0,220.0
5139,First Owner,Yamaha,42500.0,16435.0,7.0,150.0
5140,First Owner,Yamaha,43000.0,60000.0,7.0,150.0
5141,First Owner,Honda,80000.0,35000.0,10.0,250.0
5142,First Owner,Hero,21000.0,7100.0,9.0,100.0
5143,First Owner,Yamaha,45000.0,72354.0,10.0,150.0
5144,First Owner,Bajaj,10500.0,717794.0,15.0,125.0
5145,First Owner,Bajaj,29500.0,25000.0,10.0,150.0
5146,First Owner,Bajaj,38000.0,58816.0,11.0,220.0
5147,First Owner,Honda,150000.0,2200.0,4.0,250.0
5148,First Owner,Hero,30000.0,22560.0,7.0,100.0
5149,Second Owner,Royal Enfield,115000.0,18057.0,5.0,350.0
5150,First Owner,Hero,19000.0,78822.0,8.0,125.0
5151,First Owner,Yamaha,34000.0,38000.0,11.0,150.0
5152,First Owner,Hero,28000.0,14256.0,12.0,223.0
5153,First Owner,Royal Enfield,125000.0,9858.0,4.0,350.0
5154,First Owner,KTM,110000.0,25327.0,5.0,390.0
5155,First Owner,Bajaj,41000.0,71303.0,6.0,220.0
5156,Second Owner,Bajaj,20000.0,57500.0,14.0,180.0
5157,First Owner,Hero,11000.0,20000.0,12.0,100.0
5158,First Owner,Royal Enfield,109000.0,13000.0,6.0,350.0
5159,First Owner,Bajaj,63000.0,21000.0,4.0,220.0
5160,First Owner,Bajaj,41999.0,54362.0,4.0,150.0
5161,First Owner,Bajaj,87000.0,35450.0,6.0,200.0
5162,First Owner,Hero,41400.0,21000.0,4.0,125.0
5163,First Owner,TVS,9000.0,72378.0,15.0,100.0
5164,Second Owner,Bajaj,22000.0,54000.0,13.0,180.0
5165,First Owner,Royal Enfield,123400.0,5000.0,4.0,350.0
5166,First Owner,Honda,17000.0,35655.0,10.0,125.0
5167,First Owner,Bajaj,18000.0,42000.0,11.0,135.0
5168,First Owner,Bajaj,82500.0,13000.0,6.0,200.0
5169,First Owner,Suzuki,70000.0,7900.0,6.0,150.0
5177,First Owner,Honda,51000.0,24800.0,5.0,160.0
5178,First Owner,KTM,155000.0,7563.0,3.0,250.0
5179,First Owner,Royal Enfield,75068.0,16919.0,9.0,350.0
5180,First Owner,Royal Enfield,153000.0,10000.0,3.0,500.0
5184,First Owner,Hero,35300.0,55000.0,8.0,223.0
5185,First Owner,Hero,22000.0,16750.0,10.0,223.0
5186,Second Owner,Bajaj,36800.0,41090.0,4.0,150.0
5187,First Owner,Bajaj,49000.0,13281.0,5.0,150.0
5188,First Owner,Bajaj,37000.0,29094.0,4.0,125.0
5189,First Owner,Honda,21400.0,45000.0,8.0,125.0
5190,First Owner,Royal Enfield,93000.0,4761.0,6.0,350.0
5191,First Owner,Suzuki,100000.0,9200.0,3.0,150.0
5192,First Owner,Suzuki,100500.0,6000.0,3.0,150.0
5193,First Owner,Royal Enfield,90000.0,14330.0,3.0,350.0
5194,Second Owner,Royal Enfield,55000.0,15000.0,12.0,350.0
5195,First Owner,Royal Enfield,119000.0,14735.0,5.0,500.0
5196,Second Owner,Bajaj,26000.0,55686.0,9.0,220.0
5197,First Owner,Royal Enfield,113000.0,14200.0,4.0,350.0
5198,First Owner,Bajaj,40000.0,75000.0,8.0,150.0
5199,First Owner,Bajaj,32000.0,21000.0,5.0,150.0
5200,First Owner,Bajaj,13500.0,477976.0,14.0,135.0
5201,Second Owner,Yamaha,66400.0,27481.0,7.0,150.0
5202,First Owner,Honda,67000.0,43871.0,6.0,150.0
5210,First Owner,Royal Enfield,140000.0,9000.0,5.0,410.0
5211,First Owner,Yamaha,45000.0,32375.0,8.0,150.0
5212,First Owner,Bajaj,61000.0,41000.0,7.0,220.0
5213,First Owner,Honda,38000.0,16500.0,9.0,110.0
5214,First Owner,Honda,75500.0,23800.0,7.0,150.0
5215,First Owner,Suzuki,125000.0,700.0,3.0,150.0
5216,First Owner,Royal Enfield,140000.0,99999.0,37.0,350.0
5217,First Owner,Bajaj,49100.0,10000.0,5.0,150.0
5218,Second Owner,Royal Enfield,95000.0,15288.0,5.0,350.0
5219,First Owner,Bajaj,85000.0,26000.0,6.0,200.0
5220,First Owner,Royal Enfield,110000.0,26927.0,6.0,350.0
5221,Fourth Owner Or More,Yamaha,20000.0,38500.0,12.0,125.0
5222,First Owner,Bajaj,28000.0,25000.0,7.0,150.0
5223,First Owner,Royal Enfield,109500.0,13000.0,8.0,500.0
5224,First Owner,Royal Enfield,99000.0,19000.0,6.0,350.0
5225,First Owner,Bajaj,69999.0,7054.0,5.0,150.0
5226,First Owner,Royal Enfield,115000.0,12000.0,6.0,350.0
5227,First Owner,Hero,24000.0,6000.0,10.0,100.0
5228,First Owner,Hero,56000.0,17330.0,6.0,149.0
5232,First Owner,Bajaj,24500.0,21891.0,7.0,125.0
5233,First Owner,Bajaj,36999.0,57811.0,8.0,180.0
5234,First Owner,Royal Enfield,110439.0,3000.0,9.0,500.0
5235,First Owner,Royal Enfield,116762.0,30000.0,7.0,500.0
5236,First Owner,Honda,67000.0,12000.0,4.0,160.0
5237,First Owner,Yamaha,40000.0,38000.0,8.0,150.0
5238,First Owner,Bajaj,26000.0,17695.0,8.0,100.0
5239,First Owner,Royal Enfield,140000.0,9788.0,5.0,350.0
5240,First Owner,TVS,92300.0,10000.0,4.0,200.0
5241,First Owner,Hero,20100.0,45330.0,14.0,100.0
5242,First Owner,Bajaj,69000.0,22000.0,6.0,150.0
5243,First Owner,Honda,26000.0,33000.0,12.0,150.0
5244,First Owner,Royal Enfield,139000.0,17000.0,4.0,350.0
